,dates,Names of Places,Average Radiance Per Pixel Per month
3686,2018-01-01,CONCORDIA,18.22130047490349
3687,2018-01-01,CRESTON-KENILWORTH,24.555819868069737
3688,2018-01-01,CRESTWOOD,13.802732439149716
3689,2018-01-01,CULLY_ASSOCIATION_OF_NEIGHBORS,20.071003157439907
3690,2018-01-01,EASTMORELAND,14.138733547337768
3691,2018-01-01,EASTMORELAND_ARDENWALD-JOHNSON_CREEK,15.423076929190218
3692,2018-01-01,EASTMORELAND_REED,16.99881459224371
3693,2018-01-01,EAST_COLUMBIA,27.402415253437834
3694,2018-01-01,ELIOT,45.314131112791145
3695,2018-01-01,FAR_SOUTHWEST,19.900481566438323
3696,2018-01-01,FOREST_PARK,4.004103380159862
3697,2018-01-01,FOREST_PARK_LINNTON,4.618078468759992
3698,2018-01-01,FOREST_PARK_NORTHWEST_DISTRICT_ASSOCIATION,20.02290282710906
3699,2018-01-01,FOSTER-POWELL,25.426316289759406
3700,2018-01-01,GLENFAIR,18.046132069382953
3701,2018-01-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE,51.85780478084788
3702,2018-01-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,29.544644901895108
3703,2018-01-01,GRANT_PARK,22.04328234726784
3704,2018-01-01,GRANT_PARK_HOLLYWOOD,16.340986117510727
3705,2018-01-01,HAYDEN_ISLAND_NEIGHBORHOOD_NETWORK,16.00047293184068
3706,2018-01-01,HAYHURST,11.064341889758445
3707,2018-01-01,HAZELWOOD,24.08648417764665
3708,2018-01-01,HAZELWOOD_MILL_PARK,50.83242508859346
3709,2018-01-01,HEALY_HEIGHTS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,8.686385881782758
3710,2018-01-01,HILLSDALE,12.969494070450377
3711,2018-01-01,HILLSIDE,10.866930582981515
3712,2018-01-01,HILLSIDE_NORTHWEST_DISTRICT_ASSN,25.320128700727057
3713,2018-01-01,HOLLYWOOD,35.07312983084417
3714,2018-01-01,HOMESTEAD,19.016775128090558
3715,2018-01-01,HOSFORD-ABERNETHY_NEIGHBORHOOD_DISTRICT_(HAND),30.42144921945751
3716,2018-01-01,HUMBOLDT,25.182630984358088
3717,2018-01-01,IRVINGTON_COMMUNITY_ASSOCIATION,25.7901325020399
3718,2018-01-01,KENTON,19.406881106047685
3719,2018-01-01,KERNS,42.04359422553109
3720,2018-01-01,KING,23.08404479646012
3721,2018-01-01,LAURELHURST,23.74002395172119
3722,2018-01-01,LENTS,23.277968255124044
3723,2018-01-01,LENTS_POWELLHURST-GILBERT,22.294006851402955
3724,2018-01-01,LINNTON,7.674561108237083
3725,2018-01-01,LLOYD_DISTRICT_COMMUNITY_ASSN_SULLIVAN'S_GULCH,58.26133236355252
3726,2018-01-01,LLOYD_DISTRICT_COMMUNITY_ASSOCIATION,70.58693645891415
3727,2018-01-01,MADISON_SOUTH,18.642201904854073
3728,2018-01-01,MAPLEWOOD,8.525067495076533
3729,2018-01-01,MARKHAM,12.194420969369665
3730,2018-01-01,MARSHALL_PARK,6.843041240005328
3731,2018-01-01,MC_UNCLAIMED_#11,7.048857723050716
3732,2018-01-01,MC_UNCLAIMED_#13,4.386280613563969
3733,2018-01-01,MC_UNCLAIMED_#14,40.58492692794021
3734,2018-01-01,MC_UNCLAIMED_#5,14.849381348521439
3735,2018-01-01,MILL_PARK,27.25304580298803
3736,2018-01-01,MONTAVILLA,27.869172206917717
3737,2018-01-01,MT_SCOTT-ARLETA,17.632167084811236
3738,2018-01-01,MT_TABOR,16.94241435051282
3739,2018-01-01,MULTNOMAH,14.668499813757252
3740,2018-01-01,NORTHWEST_DISTRICT_ASSOCIATION,38.81604629256126
3741,2018-01-01,NORTHWEST_HEIGHTS,9.100112571166108
3742,2018-01-01,NORTH_TABOR,28.420990160964504
3743,2018-01-01,OLD_TOWN_COMMUNITY_ASSOCIATION,88.01552608826152
3744,2018-01-01,OVERLOOK,38.45100107183495
3745,2018-01-01,PARKROSE,30.04244302517801
3746,2018-01-01,PARKROSE_HEIGHTS_ASSOCIATION_OF_NEIGHBORS,22.132851279820883
3747,2018-01-01,PEARL_DISTRICT,70.96753395328128
3748,2018-01-01,PIEDMONT,27.617546392504476
3749,2018-01-01,PLEASANT_VALLEY,5.642813520408253
3750,2018-01-01,PLEASANT_VALLEY_POWELLHURST-GILBERT,10.738354200480071
3751,2018-01-01,PORTLAND_DOWNTOWN,90.40039088804555
3752,2018-01-01,PORTSMOUTH,17.798476693324375
3753,2018-01-01,POWELLHURST-GILBERT,18.676077685501575
3754,2018-01-01,REED,29.05603887407548
3755,2018-01-01,RICHMOND,18.954371254958296
3756,2018-01-01,ROSEWAY,17.696674073051256
3757,2018-01-01,ROSEWAY_MADISON_SOUTH,18.31573276954676
3758,2018-01-01,ROSE_CITY_PARK,20.500053863448365
3759,2018-01-01,RUSSELL,15.969054568583468
3760,2018-01-01,SABIN_COMMUNITY_ASSN_IRVINGTON_COMMUNITY_ASSN,16.98691458478775
3761,2018-01-01,SABIN_COMMUNITY_ASSOCIATION,18.026064904302146
3762,2018-01-01,SELLWOOD-MORELAND_IMPROVEMENT_LEAGUE,18.939637086655274
3763,2018-01-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.2392264576649
3764,2018-01-01,SOUTH_BURLINGAME,13.99649500128013
3765,2018-01-01,SOUTH_PORTLAND,25.642138878888492
3766,2018-01-01,SOUTH_TABOR,22.209583544874093
3767,2018-01-01,ST_JOHNS,17.489401936402594
3768,2018-01-01,SULLIVAN'S_GULCH,39.05871945740989
3769,2018-01-01,SULLIVAN'S_GULCH_GRANT_PARK,38.39218229814009
3770,2018-01-01,SUMNER_ASSOCIATION_OF_NEIGHBORS,29.91145304512325
3771,2018-01-01,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,19.387026683955558
3772,2018-01-01,SUNNYSIDE,21.159051037423925
3773,2018-01-01,SYLVAN-HIGHLANDS,8.790259205918446
3774,2018-01-01,SYLVAN-HIGHLANDS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,10.923944986603562
3775,2018-01-01,UNIVERSITY_PARK,24.227119907506328
3776,2018-01-01,VERNON,18.508006977973263
3777,2018-01-01,WEST_PORTLAND_PARK,13.331837963714882
3778,2018-01-01,WILKES_COMMUNITY_GROUP,16.193817703056755
3779,2018-01-01,WOODLAND_PARK,41.20732713383149
3780,2018-01-01,WOODLAWN,26.154313075178283
3781,2018-01-01,WOODSTOCK,16.01693649287918
3782,2018-02-01,ALAMEDA,19.23499722872868
3783,2018-02-01,ALAMEDA_BEAUMONT-WILSHIRE,22.94148063659668
3784,2018-02-01,ALAMEDA_IRVINGTON_COMMUNITY_ASSN,21.77012490749359
3785,2018-02-01,ARBOR_LODGE,29.556245682237332
3786,2018-02-01,ARDENWALD-JOHNSON_CREEK,24.434091686097734
3787,2018-02-01,ARDENWALD-JOHNSON_CREEK_WOODSTOCK,31.12657406946996
3788,2018-02-01,ARGAY_TERRACE,50.423090000798396
3789,2018-02-01,ARGAY_WILKES_COMMUNITY_GROUP,30.925869195357613
3790,2018-02-01,ARLINGTON_HEIGHTS,23.059685900202297
3791,2018-02-01,ARLINGTON_HEIGHTS_SYLVAN-HIGHLANDS,12.73944821922364
3792,2018-02-01,ARNOLD_CREEK,9.755136414099304
3793,2018-02-01,ASHCREEK,14.586287745468908
3794,2018-02-01,ASHCREEK_CRESTWOOD,17.093023823153587
3795,2018-02-01,BEAUMONT-WILSHIRE,21.45718776966844
3796,2018-02-01,BOISE,36.916138381417966
3797,2018-02-01,BOISE_ELIOT,47.530000050862625
3798,2018-02-01,BRENTWOOD-DARLINGTON,28.020228907332747
3799,2018-02-01,BRIDGETON,31.285005176713316
3800,2018-02-01,BRIDLEMILE,13.005868792611842
3801,2018-02-01,BRIDLEMILE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,11.070947090892249
3802,2018-02-01,BROOKLYN_ACTION_CORPS,54.21212776208263
3803,2018-02-01,BUCKMAN_COMMUNITY_ASSOCIATION,60.818353319366146
3804,2018-02-01,CATHEDRAL_PARK,23.56155476317215
3805,2018-02-01,CENTENNIAL_COMMUNITY_ASSN_PLEASANT_VALLEY,26.035634674706962
3806,2018-02-01,CENTENNIAL_COMMUNITY_ASSOCIATION,31.28777660276998
3807,2018-02-01,COLLINS_VIEW,11.978037760539282
3808,2018-02-01,CONCORDIA,26.04285293529187
3809,2018-02-01,CRESTON-KENILWORTH,38.496641746747365
3810,2018-02-01,CRESTWOOD,19.830863331481673
3811,2018-02-01,CULLY_ASSOCIATION_OF_NEIGHBORS,38.86047470538668
3812,2018-02-01,EASTMORELAND,26.532941755598106
3813,2018-02-01,EASTMORELAND_ARDENWALD-JOHNSON_CREEK,43.370385072170166
3814,2018-02-01,EASTMORELAND_REED,28.506567886729304
3815,2018-02-01,EAST_COLUMBIA,39.83846780883496
3816,2018-02-01,ELIOT,58.09883986619452
3817,2018-02-01,FAR_SOUTHWEST,31.028051199687834
3818,2018-02-01,FOREST_PARK,6.191324655839015
3819,2018-02-01,FOREST_PARK_LINNTON,7.627596952159595
3820,2018-02-01,FOREST_PARK_NORTHWEST_DISTRICT_ASSOCIATION,41.23741863619897
3821,2018-02-01,FOSTER-POWELL,43.81098197481526
3822,2018-02-01,GLENFAIR,40.02508809911079
3823,2018-02-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE,89.83800656786153
3824,2018-02-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,49.90769240115782
3825,2018-02-01,GRANT_PARK,30.932517418929194
3826,2018-02-01,GRANT_PARK_HOLLYWOOD,25.613943556664694
3827,2018-02-01,HAYDEN_ISLAND_NEIGHBORHOOD_NETWORK,24.70909960941738
3828,2018-02-01,HAYHURST,17.500207025394882
3829,2018-02-01,HAZELWOOD,53.536905523470956
3830,2018-02-01,HAZELWOOD_MILL_PARK,89.76697077895656
3831,2018-02-01,HEALY_HEIGHTS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.665792139449923
3832,2018-02-01,HILLSDALE,20.510549483331513
3833,2018-02-01,HILLSIDE,17.670703047747285
3834,2018-02-01,HILLSIDE_NORTHWEST_DISTRICT_ASSN,40.803161709351535
3835,2018-02-01,HOLLYWOOD,47.203421042622
3836,2018-02-01,HOMESTEAD,26.71713967953443
3837,2018-02-01,HOSFORD-ABERNETHY_NEIGHBORHOOD_DISTRICT_(HAND),44.86166424160048
3838,2018-02-01,HUMBOLDT,33.81557098747224
3839,2018-02-01,IRVINGTON_COMMUNITY_ASSOCIATION,30.811400455389517
3840,2018-02-01,KENTON,29.49095603407361
3841,2018-02-01,KERNS,62.35076707904366
3842,2018-02-01,KING,29.59806014093315
3843,2018-02-01,LAURELHURST,32.46352762832642
3844,2018-02-01,LENTS,38.878759414222536
3845,2018-02-01,LENTS_POWELLHURST-GILBERT,38.01823940341682
3846,2018-02-01,LINNTON,13.162348323666963
3847,2018-02-01,LLOYD_DISTRICT_COMMUNITY_ASSN_SULLIVAN'S_GULCH,89.7861119164361
3848,2018-02-01,LLOYD_DISTRICT_COMMUNITY_ASSOCIATION,94.36856948756974
3849,2018-02-01,MADISON_SOUTH,36.99558829326552
3850,2018-02-01,MAPLEWOOD,13.529644340786385
3851,2018-02-01,MARKHAM,20.51199189155174
3852,2018-02-01,MARSHALL_PARK,10.730763597343593
3853,2018-02-01,MC_UNCLAIMED_#11,11.57098890062285
3854,2018-02-01,MC_UNCLAIMED_#13,6.353866250246619
3855,2018-02-01,MC_UNCLAIMED_#14,54.73598265847148
3856,2018-02-01,MC_UNCLAIMED_#5,23.799071400435935
3857,2018-02-01,MILL_PARK,53.58947612495832
3858,2018-02-01,MONTAVILLA,54.443989229922984
3859,2018-02-01,MT_SCOTT-ARLETA,29.306403934466722
3860,2018-02-01,MT_TABOR,28.57690382971096
3861,2018-02-01,MULTNOMAH,25.493398057236924
3862,2018-02-01,NORTHWEST_DISTRICT_ASSOCIATION,54.18237877259694
3863,2018-02-01,NORTHWEST_HEIGHTS,12.671517156035561
3864,2018-02-01,NORTH_TABOR,44.57819574435409
3865,2018-02-01,OLD_TOWN_COMMUNITY_ASSOCIATION,96.52378285433599
3866,2018-02-01,OVERLOOK,51.753295083286595
3867,2018-02-01,PARKROSE,60.01266113427776
3868,2018-02-01,PARKROSE_HEIGHTS_ASSOCIATION_OF_NEIGHBORS,47.097328181374245
3869,2018-02-01,PEARL_DISTRICT,84.47324454158455
3870,2018-02-01,PIEDMONT,36.15168633708705
3871,2018-02-01,PLEASANT_VALLEY,11.000881140897892
3872,2018-02-01,PLEASANT_VALLEY_POWELLHURST-GILBERT,21.53628024926814
3873,2018-02-01,PORTLAND_DOWNTOWN,104.8731352110631
3874,2018-02-01,PORTSMOUTH,27.933470687417092
3875,2018-02-01,POWELLHURST-GILBERT,33.68753907665378
3876,2018-02-01,REED,45.98191773212019
3877,2018-02-01,RICHMOND,28.3853408164654
3878,2018-02-01,ROSEWAY,32.18217133332031
3879,2018-02-01,ROSEWAY_MADISON_SOUTH,36.971693548395116
3880,2018-02-01,ROSE_CITY_PARK,34.78039708222032
3881,2018-02-01,RUSSELL,33.803886715759546
3882,2018-02-01,SABIN_COMMUNITY_ASSN_IRVINGTON_COMMUNITY_ASSN,19.27071616012531
3883,2018-02-01,SABIN_COMMUNITY_ASSOCIATION,21.76498563066661
3884,2018-02-01,SELLWOOD-MORELAND_IMPROVEMENT_LEAGUE,31.14314080588567
3885,2018-02-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,18.44603344999993
3886,2018-02-01,SOUTH_BURLINGAME,21.091632819654954
3887,2018-02-01,SOUTH_PORTLAND,35.62675309363326
3888,2018-02-01,SOUTH_TABOR,39.2020551318093
3889,2018-02-01,ST_JOHNS,33.510417492925534
3890,2018-02-01,SULLIVAN'S_GULCH,55.92293919323719
3891,2018-02-01,SULLIVAN'S_GULCH_GRANT_PARK,49.04527261907404
3892,2018-02-01,SUMNER_ASSOCIATION_OF_NEIGHBORS,63.750718014194085
3893,2018-02-01,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,28.58730019580352
3894,2018-02-01,SUNNYSIDE,33.38277598681538
3895,2018-02-01,SYLVAN-HIGHLANDS,12.716595734924935
3896,2018-02-01,SYLVAN-HIGHLANDS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,15.725309156692997
3897,2018-02-01,UNIVERSITY_PARK,32.25618206666976
3898,2018-02-01,VERNON,23.11765345918196
3899,2018-02-01,WEST_PORTLAND_PARK,24.009737361935414
3900,2018-02-01,WILKES_COMMUNITY_GROUP,32.37326861230516
3901,2018-02-01,WOODLAND_PARK,79.86139205687824
3902,2018-02-01,WOODLAWN,34.730603725277504
3903,2018-02-01,WOODSTOCK,25.435432476865977
3904,2018-03-01,ALAMEDA,14.660540990045282
3905,2018-03-01,ALAMEDA_BEAUMONT-WILSHIRE,14.54740732687491
3906,2018-03-01,ALAMEDA_IRVINGTON_COMMUNITY_ASSN,15.600649795532224
3907,2018-03-01,ARBOR_LODGE,22.885069474389752
3908,2018-03-01,ARDENWALD-JOHNSON_CREEK,16.942561104337138
3909,2018-03-01,ARDENWALD-JOHNSON_CREEK_WOODSTOCK,18.352378111619213
3910,2018-03-01,ARGAY_TERRACE,33.172667611443316
3911,2018-03-01,ARGAY_WILKES_COMMUNITY_GROUP,20.95565244425898
3912,2018-03-01,ARLINGTON_HEIGHTS,15.082691034627853
3913,2018-03-01,ARLINGTON_HEIGHTS_SYLVAN-HIGHLANDS,9.82487292564662
3914,2018-03-01,ARNOLD_CREEK,7.340980406689544
3915,2018-03-01,ASHCREEK,9.415951092809223
3916,2018-03-01,ASHCREEK_CRESTWOOD,9.617459858617476
3917,2018-03-01,BEAUMONT-WILSHIRE,13.836622035574345
3918,2018-03-01,BOISE,27.16489716140767
3919,2018-03-01,BOISE_ELIOT,37.44333457946777
3920,2018-03-01,BRENTWOOD-DARLINGTON,17.06119827183245
3921,2018-03-01,BRIDGETON,23.09014792183937
3922,2018-03-01,BRIDLEMILE,9.531800843594977
3923,2018-03-01,BRIDLEMILE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,8.377753682323657
3924,2018-03-01,BROOKLYN_ACTION_CORPS,33.06824017308383
3925,2018-03-01,BUCKMAN_COMMUNITY_ASSOCIATION,43.42476962819648
3926,2018-03-01,CATHEDRAL_PARK,15.52437782620705
3927,2018-03-01,CENTENNIAL_COMMUNITY_ASSN_PLEASANT_VALLEY,12.646972686512392
3928,2018-03-01,CENTENNIAL_COMMUNITY_ASSOCIATION,17.831046480211906
3929,2018-03-01,COLLINS_VIEW,8.109453760198898
3930,2018-03-01,CONCORDIA,18.130190442423327
3931,2018-03-01,CRESTON-KENILWORTH,26.17235105170619
3932,2018-03-01,CRESTWOOD,12.48008989156763
3933,2018-03-01,CULLY_ASSOCIATION_OF_NEIGHBORS,19.960966941250895
3934,2018-03-01,EASTMORELAND,14.472523493859693
3935,2018-03-01,EASTMORELAND_ARDENWALD-JOHNSON_CREEK,18.444358721757542
3936,2018-03-01,EASTMORELAND_REED,19.901173250174818
3937,2018-03-01,EAST_COLUMBIA,32.392807659928074
3938,2018-03-01,ELIOT,42.44481780455534
3939,2018-03-01,FAR_SOUTHWEST,18.156969203800312
3940,2018-03-01,FOREST_PARK,4.464327873282093
3941,2018-03-01,FOREST_PARK_LINNTON,4.422090761635567
3942,2018-03-01,FOREST_PARK_NORTHWEST_DISTRICT_ASSOCIATION,34.438386855586884
3943,2018-03-01,FOSTER-POWELL,29.759647474146604
3944,2018-03-01,GLENFAIR,22.311478571784225
3945,2018-03-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE,53.95764702292049
3946,2018-03-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,30.778689414347674
3947,2018-03-01,GRANT_PARK,21.56113185136804
3948,2018-03-01,GRANT_PARK_HOLLYWOOD,16.0160563428637
3949,2018-03-01,HAYDEN_ISLAND_NEIGHBORHOOD_NETWORK,16.319128761800123
3950,2018-03-01,HAYHURST,12.310053484938866
3951,2018-03-01,HAZELWOOD,28.603300773718203
3952,2018-03-01,HAZELWOOD_MILL_PARK,64.71636500503078
3953,2018-03-01,HEALY_HEIGHTS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,8.414059360428611
3954,2018-03-01,HILLSDALE,13.73653190326798
3955,2018-03-01,HILLSIDE,11.349733181059147
3956,2018-03-01,HILLSIDE_NORTHWEST_DISTRICT_ASSN,25.96298234444351
3957,2018-03-01,HOLLYWOOD,34.561014724123304
3958,2018-03-01,HOMESTEAD,21.32042403083189
3959,2018-03-01,HOSFORD-ABERNETHY_NEIGHBORHOOD_DISTRICT_(HAND),35.02102678386204
3960,2018-03-01,HUMBOLDT,25.35653108127358
3961,2018-03-01,IRVINGTON_COMMUNITY_ASSOCIATION,22.84623459023489
3962,2018-03-01,KENTON,20.120226699092253
3963,2018-03-01,KERNS,43.87163732510028
3964,2018-03-01,KING,21.64847364417771
3965,2018-03-01,LAURELHURST,23.650836134338373
3966,2018-03-01,LENTS,25.74276897779294
3967,2018-03-01,LENTS_POWELLHURST-GILBERT,27.684638616462863
3968,2018-03-01,LINNTON,8.245724940751758
3969,2018-03-01,LLOYD_DISTRICT_COMMUNITY_ASSN_SULLIVAN'S_GULCH,55.11488986545139
3970,2018-03-01,LLOYD_DISTRICT_COMMUNITY_ASSOCIATION,65.92932722016018
3971,2018-03-01,MADISON_SOUTH,18.17730174289261
3972,2018-03-01,MAPLEWOOD,8.852196191475263
3973,2018-03-01,MARKHAM,12.877889928655776
3974,2018-03-01,MARSHALL_PARK,7.394021679056957
3975,2018-03-01,MC_UNCLAIMED_#11,8.615217427565112
3976,2018-03-01,MC_UNCLAIMED_#13,4.726088862240218
3977,2018-03-01,MC_UNCLAIMED_#14,38.300011584823146
3978,2018-03-01,MC_UNCLAIMED_#5,13.615257980897255
3979,2018-03-01,MILL_PARK,32.81035503674578
3980,2018-03-01,MONTAVILLA,28.493635974937032
3981,2018-03-01,MT_SCOTT-ARLETA,19.123829839207023
3982,2018-03-01,MT_TABOR,16.96681901534055
3983,2018-03-01,MULTNOMAH,15.297362159721239
3984,2018-03-01,NORTHWEST_DISTRICT_ASSOCIATION,39.57303238755279
3985,2018-03-01,NORTHWEST_HEIGHTS,9.41127814437033
3986,2018-03-01,NORTH_TABOR,27.43865289782961
3987,2018-03-01,OLD_TOWN_COMMUNITY_ASSOCIATION,80.16260543545543
3988,2018-03-01,OVERLOOK,35.84326184682479
3989,2018-03-01,PARKROSE,34.71090802102615
3990,2018-03-01,PARKROSE_HEIGHTS_ASSOCIATION_OF_NEIGHBORS,23.49783863530611
3991,2018-03-01,PEARL_DISTRICT,69.51876759036803
3992,2018-03-01,PIEDMONT,28.13743300738714
3993,2018-03-01,PLEASANT_VALLEY,5.846537853682053
3994,2018-03-01,PLEASANT_VALLEY_POWELLHURST-GILBERT,11.83332495645352
3995,2018-03-01,PORTLAND_DOWNTOWN,83.53949642422968
3996,2018-03-01,PORTSMOUTH,20.397696995167923
3997,2018-03-01,POWELLHURST-GILBERT,21.311410361832014
3998,2018-03-01,REED,28.71793913964781
3999,2018-03-01,RICHMOND,21.446453166003057
4000,2018-03-01,ROSEWAY,16.160380724866357
4001,2018-03-01,ROSEWAY_MADISON_SOUTH,16.955798571583504
4002,2018-03-01,ROSE_CITY_PARK,20.84704508662679
4003,2018-03-01,RUSSELL,17.113985579004396
4004,2018-03-01,SABIN_COMMUNITY_ASSN_IRVINGTON_COMMUNITY_ASSN,15.376611720103533
4005,2018-03-01,SABIN_COMMUNITY_ASSOCIATION,16.952100803869236
4006,2018-03-01,SELLWOOD-MORELAND_IMPROVEMENT_LEAGUE,19.26966137609426
4007,2018-03-01,SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,13.321500112216945
4008,2018-03-01,SOUTH_BURLINGAME,15.200816433034355
4009,2018-03-01,SOUTH_PORTLAND,26.1627483718765
4010,2018-03-01,SOUTH_TABOR,22.870193527191184
4011,2018-03-01,ST_JOHNS,20.29218806241775
4012,2018-03-01,SULLIVAN'S_GULCH,38.4462656341168
4013,2018-03-01,SULLIVAN'S_GULCH_GRANT_PARK,40.28181970769708
4014,2018-03-01,SUMNER_ASSOCIATION_OF_NEIGHBORS,30.128423751316316
4015,2018-03-01,SUNDERLAND_ASSOCIATION_OF_NEIGHBORS,20.374620698023012
4016,2018-03-01,SUNNYSIDE,24.240962041129293
4017,2018-03-01,SYLVAN-HIGHLANDS,9.08361157759469
4018,2018-03-01,SYLVAN-HIGHLANDS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,10.64563290293715
4019,2018-03-01,UNIVERSITY_PARK,22.721556542364556
4020,2018-03-01,VERNON,15.835884183928096
4021,2018-03-01,WEST_PORTLAND_PARK,14.163496514361546
4022,2018-03-01,WILKES_COMMUNITY_GROUP,18.515240861330014
4023,2018-03-01,WOODLAND_PARK,37.64951752851354
4024,2018-03-01,WOODLAWN,24.433434011131517
4025,2018-03-01,WOODSTOCK,16.724357941751176
4026,2018-04-01,ALAMEDA,13.824339473532115
4027,2018-04-01,ALAMEDA_BEAUMONT-WILSHIRE,13.966296513875326
4028,2018-04-01,ALAMEDA_IRVINGTON_COMMUNITY_ASSN,14.87059983730316
4029,2018-04-01,ARBOR_LODGE,21.599679596210436
4030,2018-04-01,ARDENWALD-JOHNSON_CREEK,14.628250428713693
4031,2018-04-01,ARDENWALD-JOHNSON_CREEK_WOODSTOCK,15.423356463025499
4032,2018-04-01,ARGAY_TERRACE,25.11691261810614
4033,2018-04-01,ARGAY_WILKES_COMMUNITY_GROUP,17.036087139793064
4034,2018-04-01,ARLINGTON_HEIGHTS,12.914369359814158
4035,2018-04-01,ARLINGTON_HEIGHTS_SYLVAN-HIGHLANDS,9.810787304690813
4036,2018-04-01,ARNOLD_CREEK,6.574482001074557
4037,2018-04-01,ASHCREEK,8.969323703985419
4038,2018-04-01,ASHCREEK_CRESTWOOD,11.074153411772944
4039,2018-04-01,BEAUMONT-WILSHIRE,13.22930800772849
4040,2018-04-01,BOISE,25.977284544376488
4041,2018-04-01,BOISE_ELIOT,35.96333312988282
4042,2018-04-01,BRENTWOOD-DARLINGTON,14.603370674449984
4043,2018-04-01,BRIDGETON,23.159211676461354
4044,2018-04-01,BRIDLEMILE,9.341063934394368
4045,2018-04-01,BRIDLEMILE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,8.528903925047835
4046,2018-04-01,BROOKLYN_ACTION_CORPS,31.76931067185513
4047,2018-04-01,BUCKMAN_COMMUNITY_ASSOCIATION,44.15433331442475
4048,2018-04-01,CATHEDRAL_PARK,15.13377492813367
4049,2018-04-01,CENTENNIAL_COMMUNITY_ASSN_PLEASANT_VALLEY,12.23489719435036
4050,2018-04-01,CENTENNIAL_COMMUNITY_ASSOCIATION,16.253058161421524
4051,2018-04-01,COLLINS_VIEW,7.344672042129606
4052,2018-04-01,CONCORDIA,17.871691055471793
4053,2018-04-01,CRESTON-KENILWORTH,24.509110046824524
4054,2018-04-01,CRESTWOOD,10.331252391921954
4055,2018-04-01,CULLY_ASSOCIATION_OF_NEIGHBORS,20.9904161204268
4056,2018-04-01,EASTMORELAND,12.608237031868311
4057,2018-04-01,EASTMORELAND_ARDENWALD-JOHNSON_CREEK,16.00141052710704
4058,2018-04-01,EASTMORELAND_REED,16.541889165948945
4059,2018-04-01,EAST_COLUMBIA,29.355148178009607
4060,2018-04-01,ELIOT,40.72103297449045
4061,2018-04-01,FAR_SOUTHWEST,16.90645107529898
4062,2018-04-01,FOREST_PARK,5.17399291768427
4063,2018-04-01,FOREST_PARK_LINNTON,6.082341793957966
4064,2018-04-01,FOREST_PARK_NORTHWEST_DISTRICT_ASSOCIATION,25.260645404938728
4065,2018-04-01,FOSTER-POWELL,24.94230189423063
4066,2018-04-01,GLENFAIR,19.890442827490837
4067,2018-04-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE,48.450744576547656
4068,2018-04-01,GOOSE_HOLLOW_FOOTHILLS_LEAGUE_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,35.09227997760827
4069,2018-04-01,GRANT_PARK,19.767618710960825
4070,2018-04-01,GRANT_PARK_HOLLYWOOD,15.640281220556984
4071,2018-04-01,HAYDEN_ISLAND_NEIGHBORHOOD_NETWORK,15.799663915295062
4072,2018-04-01,HAYHURST,11.14456047557121
4073,2018-04-01,HAZELWOOD,25.43390644226124
4074,2018-04-01,HAZELWOOD_MILL_PARK,47.108485481955796
4075,2018-04-01,HEALY_HEIGHTS_SOUTHWEST_HILLS_RESIDENTIAL_LEAGUE,9.22900969439214
4076,2018-04-01,HILLSDALE,11.623462507662943
4077,2018-04-01,HILLSIDE,10.895836425845733
4078,2018-04-01,HILLSIDE_NORTHWEST_DISTRICT_ASSN,24.381953827826102
4079,2018-04-01,HOLLYWOOD,35.75097128550211
4080,2018-04-01,HOMESTEAD,19.779566117605825
4081,2018-04-01,HOSFORD-ABERNETHY_NEIGHBORHOOD_DISTRICT_(HAND),32.56882197001637
4082,2018-04-01,HUMBOLDT,25.197219032649844
4083,2018-04-01,IRVINGTON_COMMUNITY_ASSOCIATION,23.964813767332824
4084,2018-04-01,KENTON,19.64981665990782
4085,2018-04-01,KERNS,42.12751957383882
4086,2018-04-01,KING,22.323507054173522
4087,2018-04-01,LAURELHURST,22.37573205490112
4088,2018-04-01,LENTS,22.374615491201975
4089,2018-04-01,LENTS_POWELLHURST-GILBERT,23.421213406203286
